Time,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,Prediction
4848.9811,-155.6639,-332.4209,-54.2988,0.60164,-10.9953,-5.1774,-8.2921,-0.42057,-44.0411,-57.8616,29
4850.4943,-155.9363,-333.4055,-54.6964,0.41891,-10.9986,-5.1796,-8.3286,-0.35895,-44.1522,-57.9402,29
4851.9631,-156.1698,-334.1897,-55.0822,0.16965,-11.0135,-5.1954,-8.3672,-0.37088,-44.2693,-58.1396,29
4853.2721,-156.5475,-335.0346,-55.4487,0.20233,-10.9917,-5.177,-8.4478,-0.49037,-44.3802,-58.574,29
4854.6024,-156.798,-335.9798,-55.8305,0.26179,-11.0026,-5.1893,-8.4455,-0.55309,-44.3594,-58.7325,29
4855.9717,-157.1611,-336.8755,-56.316,0.48056,-11.0261,-5.412,-8.4554,-0.62328,-44.3443,-58.9836,29
4857.303,-157.4964,-337.6224,-56.602,0.82504,-11.0553,-5.4782,-8.5076,-0.64153,-44.4637,-59.2798,29
4858.6471,-158.0109,-338.3269,-56.9298,1.7199,-11.0432,-5.6375,-8.4517,-0.72242,-44.5483,-59.5014,29
4860.0728,-158.3781,-339.1207,-57.2954,1.3819,-11.0604,-5.8364,-8.446,-0.97331,-44.6159,-59.7578,29
4861.4122,-158.6704,-339.96,-57.7859,0.60642,-11.0882,-5.6669,-8.6185,-0.88844,-44.63,-60.0055,29
4862.767,-158.9154,-340.8155,-58.0806,0.48906,-11.1601,-5.548,-8.5142,-0.89422,-44.7944,-60.2367,29
4864.1396,-159.1855,-341.6276,-58.4562,0.80351,-11.1174,-5.4648,-8.5254,-0.88465,-44.8766,-60.4449,29
4865.5082,-159.4581,-342.4233,-58.7954,1.4383,-11.1627,-5.3864,-8.4894,-0.96814,-45.0073,-60.6736,29
4866.9289,-159.7629,-343.1744,-59.157,1.5735,-11.113,-5.4,-8.5769,-1.0273,-45.0562,-60.8956,29
4868.2678,-160.0623,-343.8789,-59.5041,0.73098,-11.085,-5.4844,-8.5298,-1.11,-45.1607,-61.222,29
4869.6473,-160.3442,-344.5804,-59.872,1.3378,-11.1072,-5.4634,-8.5651,-1.185,-45.2343,-61.2739,29
4870.9761,-160.5652,-345.2952,-60.2273,1.3905,-11.1112,-5.5252,-8.5803,-1.4477,-45.3368,-61.44,29
4872.3962,-160.96,-346.0656,-60.6414,2.877,-10.9093,-5.5653,-8.7934,-1.3355,-45.4382,-61.4362,29
4873.8007,-160.9852,-346.6941,-60.9686,3.7292,-10.8657,-5.5575,-8.8006,-1.3473,-45.5323,-61.6053,29
4875.1974,-161.2653,-347.2901,-61.3317,4.1263,-10.9297,-5.8104,-8.7745,-1.5534,-45.6547,-61.6636,29
4876.5756,-161.3726,-347.8943,-61.7253,4.8263,-11.0742,-5.6786,-8.6522,-1.575,-45.7348,-61.8609,29
4877.9017,-161.5662,-348.4874,-62.1894,4.7099,-11.0591,-5.6727,-8.6056,-1.6004,-45.914,-62.1284,29
4879.276,-161.7741,-349.0966,-62.6805,4.6927,-11.0268,-5.7411,-8.5953,-1.5746,-45.8253,-62.2436,29
4880.6339,-162.0287,-349.6854,-62.8588,3.5701,-11.0726,-5.7247,-8.5646,-1.7448,-45.7826,-62.4582,29
4882.0905,-162.2811,-350.2434,-63.1298,3.3844,-11.1085,-5.5941,-8.5691,-1.638,-45.8044,-62.6895,29
4883.505,-162.556,-350.7681,-63.4659,2.5168,-11.0968,-5.6005,-8.5854,-1.6912,-46.0643,-62.9152,29
4884.8459,-162.7367,-351.3032,-63.7425,1.3135,-11.1077,-5.6606,-8.6057,-1.6249,-46.0112,-63.1148,29
4886.2351,-162.9168,-351.861,-64.0237,1.7371,-11.0876,-5.7363,-8.7433,-1.6204,-46.0564,-63.2893,29
4887.6245,-163.128,-352.3999,-64.3343,2.9956,-11.1034,-5.7994,-8.6615,-1.6712,-46.0843,-63.4837,29
4888.9741,-163.3009,-352.9037,-64.6446,4.6528,-11.1298,-5.8866,-8.6342,-1.7403,-46.0815,-63.6311,29
4890.4387,-163.4511,-353.369,-64.9393,5.1926,-11.1988,-5.8886,-8.6659,-1.8028,-46.0667,-63.7942,29
4891.7941,-163.5855,-353.7605,-65.2139,4.8905,-11.1918,-5.9004,-8.6847,-1.851,-46.1346,-63.9509,29
4893.1897,-163.7116,-354.315,-65.4712,3.9146,-11.1196,-5.7925,-8.533,-1.9663,-46.2271,-64.097,29
4894.5949,-163.8314,-354.4893,-65.7547,2.8965,-11.1146,-5.8627,-8.5419,-1.968,-46.3976,-64.2291,29
4895.9836,-163.945,-354.9477,-66.0357,2.5744,-11.0994,-5.8651,-8.6086,-1.9291,-46.6482,-64.3889,29
4897.3738,-163.9721,-355.3101,-66.3433,2.1396,-11.0867,-5.8886,-8.7339,-2.1188,-46.4893,-64.5467,29
4898.7669,-164.0564,-355.6386,-66.6415,0.93646,-11.0747,-5.9074,-8.7326,-2.0059,-46.4471,-64.6517,29
4900.1406,-164.1993,-356.1257,-66.7995,0.54123,-11.1066,-5.9655,-8.724,-2.164,-46.4513,-64.9317,29
4901.5393,-164.3543,-356.4716,-66.9907,1.2321,-11.1103,-5.9874,-8.8319,-2.1033,-46.372,-65.0813,29
4902.9426,-164.3347,-356.7851,-67.233,2.6433,-11.104,-6.0327,-8.8901,-2.1889,-46.3097,-65.3336,29
4904.3704,-164.4601,-357.0173,-67.5704,2.2904,-10.8938,-6.0371,-9.0007,-2.1799,-46.3423,-65.5841,29
4905.7703,-164.5031,-357.2157,-67.7943,3.4724,-10.8457,-5.9075,-8.9865,-2.229,-46.3696,-65.4901,29
4907.2333,-164.6021,-357.3535,-68.0471,3.3878,-10.8647,-5.9488,-8.892,-2.2842,-46.3899,-65.5706,29
4908.7028,-164.7408,-357.47,-68.2927,2.9818,-10.9147,-5.9664,-8.8205,-2.3371,-46.28,-65.5092,29
4910.0956,-164.9173,-357.5779,-68.5683,3.4417,-10.9205,-6.0185,-8.7738,-2.2181,-46.2611,-65.5503,29
4911.5103,-164.9565,-357.7212,-68.9142,3.5581,-11.1475,-6.0659,-8.7864,-2.2157,-46.2371,-65.7398,29
4912.9564,-164.9762,-357.8252,-69.215,2.7848,-11.1771,-6.1053,-8.6565,-2.1758,-46.1796,-65.7264,29
4914.3423,-164.9406,-357.9053,-69.3542,3.2898,-10.973,-6.1735,-8.5749,-2.2165,-46.2727,-65.7642,29
4915.7125,-164.8518,-357.9652,-69.5527,2.474,-10.8663,-6.4004,-8.6009,-2.3139,-46.4834,-65.8131,29
4917.1233,-164.7514,-357.9296,-69.7254,1.7554,-10.8208,-6.4476,-8.6678,-2.3381,-46.6219,-65.8732,29
4918.5473,-164.5369,-357.8616,-70.13,1.6835,-10.8146,-6.4599,-8.7356,-2.3686,-46.6617,-65.9688,29
4919.9701,-164.428,-357.8252,-70.411,1.6432,-10.8175,-6.4489,-8.7872,-2.4736,-46.6102,-65.9845,29
4921.3795,-164.3632,-357.5981,-70.4642,2.2972,-10.8208,-6.4386,-8.8224,-2.7118,-46.5329,-66.0115,29
4922.845,-164.3168,-357.4838,-70.5556,2.8674,-10.9023,-6.3897,-8.9249,-2.7186,-46.3772,-66.0384,29
4924.2634,-164.184,-357.4065,-70.7909,3.6419,-10.958,-6.3738,-8.9543,-2.7567,-46.2957,-66.0657,29
4925.6949,-164.1423,-357.5798,-70.8282,5.0956,-10.9547,-6.4111,-8.9114,-2.9131,-46.4488,-66.1282,29
4927.0738,-164.2799,-357.3413,-70.9224,6.046,-11.1256,-6.4222,-8.8843,-2.9371,-46.4992,-66.1128,29
4928.4584,-164.3221,-357.158,-71.0317,6.6919,-11.1321,-6.3793,-8.8689,-2.9462,-46.4143,-66.0305,29
4929.8933,-164.1742,-356.8943,-71.1547,5.4892,-11.0793,-6.36,-8.9413,-3.1815,-46.396,-66.0534,29
4931.3214,-164.0265,-356.8206,-71.3144,5.1149,-10.8033,-6.2721,-8.9507,-3.0663,-46.3218,-66.111,29
4932.7042,-163.8779,-356.7351,-71.4748,4.3472,-10.6974,-6.1744,-8.9336,-3.0026,-46.276,-66.1307,29
4934.1974,-163.6891,-356.6095,-71.6624,4.0039,-10.6699,-6.1656,-8.7836,-2.9553,-46.0339,-66.3637,29
4935.6586,-163.4806,-356.3031,-71.7599,3.547,-10.8033,-6.2318,-8.7307,-2.9775,-45.9523,-66.229,29
4937.1553,-163.2618,-355.9982,-71.86,3.5087,-10.6034,-6.3131,-8.6397,-3.1367,-45.9294,-66.1786,29
4938.618,-163.0772,-355.6353,-71.9533,3.0165,-10.5509,-6.5408,-8.6732,-3.1977,-45.8889,-66.1479,29
4940.0305,-162.8535,-355.2426,-72.0419,3.532,-10.551,-6.4596,-8.6988,-3.2099,-45.8685,-66.1376,29
4941.506,-162.6473,-354.861,-72.1217,2.635,-10.5835,-6.4773,-8.7573,-3.3552,-45.8034,-66.121,29
4942.9309,-162.4314,-354.4609,-72.1923,2.0011,-10.612,-6.3979,-8.7699,-3.2884,-45.6002,-66.0925,29
4944.3385,-162.1179,-354.0278,-72.2542,2.9205,-10.6293,-6.3878,-8.8017,-3.2361,-45.6037,-65.8518,29
4945.83,-161.845,-353.5533,-72.3078,3.5262,-10.5962,-6.3556,-8.7904,-3.1887,-45.4674,-65.9201,29
4947.2402,-161.534,-353.0764,-72.4335,3.7535,-10.5469,-6.522,-8.8438,-2.9991,-45.4124,-65.9146,29
4948.6959,-161.2436,-352.5254,-72.4476,2.6608,-10.5363,-6.4074,-8.7871,-2.9856,-45.3282,-65.9976,29
4950.1451,-160.9017,-351.9201,-72.5007,1.6945,-10.5399,-6.2881,-8.6179,-2.9955,-45.276,-65.8673,29
4951.5458,-160.5315,-351.2675,-72.5555,1.5096,-10.5045,-6.2535,-8.5879,-3.0577,-45.2207,-65.7871,29
4953.0556,-159.9795,-350.5344,-72.5261,2.4587,-10.4948,-6.4252,-8.7341,-3.2386,-45.1545,-65.7141,29
4954.4692,-159.5395,-349.9136,-72.5462,2.9429,-10.4511,-6.3195,-8.7211,-3.191,-45.0325,-65.644,29
4955.9002,-159.1747,-349.0893,-72.5767,3.5168,-10.3995,-6.323,-8.6017,-3.2245,-44.928,-65.5208,29
4957.3595,-158.7834,-348.1746,-72.6049,3.0323,-10.3872,-6.3125,-8.371,-3.3936,-44.8641,-65.4143,29
4958.7911,-158.436,-347.2485,-72.6186,2.9973,-10.3475,-6.5082,-8.3405,-3.3526,-44.7234,-65.2661,29
4960.2282,-157.8294,-346.2688,-72.6566,2.1288,-10.4595,-6.5765,-8.3462,-3.315,-44.4317,-65.023,29
4961.6696,-157.2571,-345.0154,-72.6482,1.0732,-10.3608,-6.5441,-8.5636,-3.3151,-44.2245,-64.8759,29
4963.1403,-156.6511,-343.8417,-72.6143,0.38353,-10.2779,-6.5866,-8.6481,-3.3362,-44.0977,-64.7199,29
4964.6439,-155.963,-342.6971,-72.6032,0.26643,-10.0807,-6.4506,-8.6652,-3.3174,-44.0392,-64.5999,29
4966.0915,-155.3702,-341.6015,-72.5507,1.7954,-10.1577,-6.391,-8.44,-3.3221,-43.8615,-64.4356,29
4967.5793,-154.7219,-340.4092,-72.5176,3.3886,-10.2733,-6.3589,-8.3637,-3.3708,-43.6763,-64.3293,29
4969.0595,-154.0915,-339.1986,-72.4392,5.0207,-10.303,-6.4651,-8.3092,-3.4262,-43.2045,-64.1048,29
5445.9449,-155.9668,-295.749,-49.7074,-6.6939,-9.1344,-7.1837,-10.4739,-1.5748,-45.4622,-57.6562,9
5447.9456,-156.4679,-296.5331,-50.1747,-6.7556,-9.1644,-7.311,-10.4478,-1.5806,-45.484,-57.9261,9
5449.2014,-156.6682,-297.487,-50.5524,-6.7539,-9.2742,-7.2151,-10.4773,-1.727,-45.5766,-58.3791,9
5450.4884,-156.917,-298.2777,-50.9559,-6.9736,-9.1931,-7.2886,-10.5238,-1.6557,-45.6857,-58.4881,9
5451.7353,-157.2841,-299.2028,-51.3729,-7.0208,-9.1355,-7.2132,-10.6152,-1.7286,-45.7993,-58.5169,9
5453.0397,-157.679,-299.9377,-51.7663,-7.0781,-9.1716,-7.1913,-10.6276,-1.7213,-46.0618,-58.6452,9
5454.2649,-157.9266,-300.7721,-52.1214,-6.839,-9.1643,-7.2277,-10.6513,-1.7427,-46.2242,-58.9071,9
5455.5432,-158.1444,-301.539,-52.4394,-6.9415,-9.1405,-7.2908,-10.8356,-1.7699,-46.1735,-59.1999,9
5456.8015,-158.4644,-302.2836,-52.809,-7.3105,-9.1097,-7.3154,-10.8542,-1.8451,-46.2157,-59.4341,9
5458.8199,-158.7247,-302.9712,-53.2545,-6.811,-9.1236,-7.2039,-10.8515,-2.0109,-46.298,-59.7067,9
5460.0689,-158.9499,-303.7257,-53.5723,-6.6236,-9.1916,-7.2249,-10.8762,-2.109,-46.5595,-59.9307,9
5461.3367,-159.1882,-304.458,-53.9458,-6.768,-9.1479,-7.2963,-10.8371,-2.1714,-46.6869,-60.1258,9
5462.5925,-159.4627,-305.2198,-54.511,-6.9722,-9.1883,-7.3452,-10.8238,-2.2133,-46.7925,-60.3384,9
5463.8549,-159.7337,-305.8981,-54.7757,-7.1894,-9.4095,-7.4159,-10.8626,-2.3709,-46.8736,-60.5466,9
5465.8553,-160.0241,-306.7088,-55.2416,-7.2431,-9.4651,-7.4859,-10.8394,-2.4326,-46.9074,-60.9023,9
5467.1661,-160.2179,-307.1843,-55.6105,-7.3908,-9.407,-7.5504,-10.9187,-2.4571,-47.0468,-61.0341,9
5468.4215,-160.5698,-307.7336,-55.9344,-7.4689,-9.3477,-7.7255,-10.9423,-2.5054,-47.0898,-61.1653,9
5469.7139,-160.7841,-308.32,-56.2539,-7.3572,-9.2646,-7.6767,-10.8275,-2.526,-47.0209,-61.4087,9
5470.955,-160.861,-308.9455,-56.5191,-7.1105,-9.1095,-7.8395,-10.8384,-2.5416,-47.0048,-61.5644,9
5472.2472,-161.0093,-309.5427,-56.9181,-7.3388,-9.0715,-7.7712,-10.8578,-2.5582,-47.0222,-61.723,9
5473.5422,-161.1867,-310.1328,-57.1348,-7.5916,-9.0421,-7.6456,-10.8858,-2.581,-47.1007,-61.9513,9
5475.5911,-161.3717,-310.4835,-57.6071,-7.5401,-9.1833,-7.673,-10.9082,-2.6497,-46.9927,-62.1524,9
5476.8396,-161.3445,-311.0298,-57.8025,-7.6066,-9.1971,-7.8065,-10.9273,-2.691,-47.0401,-62.3303,9
5478.1009,-161.4623,-311.4138,-58.1088,-7.4668,-9.242,-7.8438,-10.9842,-2.8029,-47.0599,-62.5266,9
5479.3683,-161.6704,-311.9417,-58.3859,-7.0511,-9.1219,-7.8775,-11.0477,-2.8873,-47.1616,-62.7179,9
5480.6262,-161.9036,-312.5178,-58.6936,-6.7164,-9.0465,-7.9049,-11.0654,-2.957,-47.3146,-62.8158,9
5481.8761,-161.9162,-313.0359,-59.029,-6.3957,-8.7956,-8.095,-11.1039,-3.0139,-47.3487,-63.0806,9
5483.1499,-162.0576,-313.5301,-59.3132,-6.0265,-8.7275,-8.0772,-11.1052,-3.1055,-47.4162,-63.1005,9
5484.3945,-162.235,-314.0186,-59.5634,-5.4971,-8.7322,-8.0716,-11.0967,-3.1226,-47.6072,-63.2102,9
5485.6545,-162.6588,-314.4715,-60.0303,-5.5182,-8.7695,-8.1078,-11.1266,-3.1575,-47.5419,-63.3827,9
5486.9106,-162.9872,-314.919,-60.1729,-5.8209,-8.8428,-8.2476,-11.3288,-3.1987,-47.3968,-63.578,9
5488.21,-163.1166,-315.2498,-60.3668,-5.8281,-8.9132,-8.2053,-11.2828,-3.2862,-47.4037,-63.7612,9
5489.5163,-163.3106,-315.6018,-60.6065,-5.8654,-8.8489,-8.066,-11.2346,-3.3426,-47.5201,-63.9228,9
5490.7811,-163.228,-315.9772,-60.9086,-5.7391,-8.8225,-8.0739,-11.1868,-3.4257,-47.6235,-64.0648,9
5492.0377,-163.233,-316.3361,-61.1296,-5.8312,-8.8117,-8.1865,-11.2003,-3.6703,-47.7013,-64.1915,9
5493.37,-163.3085,-316.4977,-61.3912,-5.9857,-8.8122,-8.2869,-11.2343,-3.7827,-47.916,-64.3066,9
5494.6541,-163.3735,-316.7862,-61.6504,-6.1465,-8.772,-8.3639,-11.2314,-3.8353,-48.0691,-64.4927,9
5495.961,-163.6223,-317.2976,-61.9777,-6.6755,-8.7207,-8.4203,-11.2547,-3.8172,-48.0181,-64.6475,9
5497.2125,-163.5355,-317.6764,-62.3408,-7.0518,-8.8711,-8.4655,-11.2446,-3.99,-47.976,-64.7788,9
5498.4463,-163.5431,-317.9575,-62.6041,-7.0347,-8.7096,-8.504,-11.1871,-4.093,-48.1476,-65.0486,9
5499.7149,-163.5731,-318.2429,-62.8107,-7.0618,-8.6996,-8.5382,-11.2417,-3.9241,-48.0184,-65.1776,9
5500.9977,-163.5797,-318.3826,-63.146,-7.1089,-8.6935,-8.8096,-11.2105,-4.0023,-48.0404,-65.2465,9
5502.2659,-163.5271,-318.5401,-63.3418,-7.2138,-8.6625,-8.6868,-11.2369,-4.0479,-48.2633,-65.2854,9
5503.5296,-163.5351,-318.6835,-63.4808,-7.6396,-8.6568,-8.6858,-11.2354,-4.0943,-48.1776,-65.3632,9
5504.7673,-163.7587,-318.8089,-63.6327,-7.9534,-8.6182,-8.681,-11.2697,-4.1681,-48.106,-65.4133,9
5506.0434,-163.8187,-318.9072,-63.7933,-7.6164,-8.5729,-8.8183,-11.3094,-4.2096,-48.0403,-65.4944,9
5507.2696,-163.7576,-318.8586,-63.9546,-7.0857,-8.728,-8.7815,-11.507,-4.4405,-48.0411,-65.5395,9
5508.5762,-163.6816,-318.881,-64.1097,-6.897,-8.569,-8.6516,-11.3688,-4.3481,-48.1021,-65.6131,9
5509.8679,-163.6078,-319.1185,-64.2974,-6.933,-8.3195,-8.6266,-11.3324,-4.3627,-48.0921,-65.7701,9
5511.1282,-163.6573,-319.1515,-64.4463,-7.013,-8.2245,-8.6954,-11.2913,-4.4513,-48.0532,-65.7396,9
5512.3745,-163.6073,-319.1282,-64.6161,-7.0028,-8.2523,-8.8344,-11.1917,-4.6147,-47.9245,-65.7703,9
5513.656,-163.3525,-319.1014,-64.7826,-7.0371,-8.4,-8.8946,-11.2415,-4.58,-47.904,-65.8186,9
5514.8933,-163.2005,-319.0277,-64.9401,-6.4844,-8.4764,-9.0768,-11.298,-4.563,-47.9228,-65.9183,9
5516.2014,-163.1346,-318.7673,-65.2444,-6.4951,-8.427,-9.0342,-11.3518,-4.599,-47.9524,-65.9803,9
5517.4352,-162.9776,-318.694,-65.4485,-6.3463,-8.3717,-9.0443,-11.3893,-4.7046,-48.0113,-65.9805,9
5518.7635,-162.8641,-318.5122,-65.5591,-6.4742,-8.3625,-9.0683,-11.4154,-4.7835,-48.0646,-66.1183,9
5520.0971,-162.6758,-318.4562,-65.6653,-6.7765,-8.4124,-9.2268,-11.4336,-4.8444,-48.1815,-66.0464,9
5521.5026,-162.5489,-318.4486,-65.7709,-7.1854,-8.511,-9.2482,-11.5663,-4.8932,-48.2145,-66.1936,9
5522.9147,-162.4334,-318.1456,-65.8757,-7.038,-8.6049,-9.2188,-11.479,-4.9779,-48.2052,-66.2689,9
5524.2216,-162.4734,-317.9352,-66.0546,-7.068,-8.4355,-9.2127,-11.5266,-4.9891,-48.1713,-66.3554,9
5525.5042,-162.2076,-317.7421,-66.1226,-7.2339,-8.2316,-9.2253,-11.5692,-5.0589,-47.8896,-66.2994,9
5526.8071,-162.1196,-317.5888,-66.1902,-7.7694,-8.1634,-9.247,-11.4932,-5.1032,-47.7566,-66.322,9
5528.0678,-161.7458,-317.414,-66.2928,-7.7433,-8.0822,-9.3496,-11.4193,-5.1812,-47.6902,-66.2852,9
5529.3696,-161.545,-317.3197,-66.3655,-7.6747,-8.0854,-9.4269,-11.3976,-5.3023,-47.6206,-66.3149,9
5530.6439,-161.3886,-316.9654,-66.4632,-7.5871,-8.0276,-9.405,-11.4034,-5.3471,-47.544,-66.3146,9
5531.9126,-161.2441,-316.6281,-66.5594,-7.6951,-8.0342,-9.3893,-11.4169,-5.362,-47.5045,-66.5008,9
5533.201,-161.0341,-316.3554,-66.6873,-8.0576,-7.9345,-9.4619,-11.3879,-5.3276,-47.4749,-66.3547,9
5534.5372,-160.9455,-315.9661,-66.8501,-8.3756,-7.8903,-9.521,-11.3466,-5.3708,-47.4823,-66.3463,9
5535.8028,-160.5856,-315.5957,-66.8837,-8.5806,-7.8247,-9.5271,-11.3863,-5.4819,-47.4078,-66.3314,9
5537.0957,-160.2568,-315.1639,-66.9071,-8.4229,-7.7616,-9.5908,-11.4095,-5.8079,-47.3825,-66.3232,9
5538.3793,-159.9316,-314.7365,-66.9635,-8.164,-7.7812,-9.6279,-11.5422,-5.9615,-47.3635,-66.3808,9
5539.6561,-159.6559,-314.4446,-67.0302,-7.5157,-7.7429,-9.7335,-11.4478,-5.9914,-47.3394,-66.2422,9
5540.966,-159.1813,-313.7531,-67.0501,-7.2882,-7.7242,-9.6453,-11.4862,-6.0076,-47.2596,-66.0831,9
5542.2598,-158.8094,-313.1255,-67.0478,-7.6942,-7.8257,-9.6241,-11.3991,-6.0299,-47.1966,-66.0058,9
5543.5747,-158.6684,-312.4671,-67.0761,-8.0847,-7.6711,-9.7484,-11.3696,-6.0207,-47.0936,-65.9254,9
5544.8572,-158.5763,-311.8494,-67.1107,-7.9911,-7.4017,-9.6354,-11.3565,-6.1265,-46.938,-65.8822,9
5546.1326,-158.2023,-311.2235,-67.1792,-7.5936,-7.3215,-9.6125,-11.3552,-6.2618,-46.8496,-65.8394,9
5547.435,-157.544,-310.5736,-67.2029,-7.596,-7.2881,-9.4998,-11.4736,-6.2733,-46.7429,-65.7875,9
5548.7679,-157.0123,-309.8901,-67.2009,-7.8856,-7.3149,-9.6257,-11.493,-6.1981,-46.5901,-65.721,9
5550.0476,-156.7461,-309.171,-67.3417,-7.6856,-7.3432,-9.5732,-11.3909,-6.1876,-46.4621,-65.6405,9
5551.3197,-156.3091,-308.4165,-67.3854,-7.2439,-7.3198,-9.7099,-11.3329,-6.2129,-46.304,-65.5478,9
5552.6174,-155.6702,-307.6268,-67.3791,-7.0168,-7.2722,-9.8024,-11.3018,-6.2954,-46.1814,-65.4445,9
5553.8898,-155.083,-306.8019,-67.3386,-6.9699,-7.2958,-9.6336,-11.3676,-6.3468,-46.1876,-65.3316,9
5555.1922,-154.5684,-305.9417,-67.3256,-7.3275,-7.2959,-9.7086,-11.3718,-6.6223,-46.0579,-65.2099,9
5556.4723,-154.0785,-305.046,-67.2739,-7.845,-7.2403,-9.5811,-11.3889,-6.4969,-45.9546,-65.1199,9
5557.723,-153.6168,-304.1145,-67.2039,-8.2137,-7.1219,-9.5733,-11.3602,-6.5731,-45.9268,-64.9899,9
5559.0114,-153.0974,-303.1867,-67.1621,-7.7746,-7.033,-9.6369,-11.319,-6.503,-45.7116,-64.8393,9
5560.302,-152.538,-302.2302,-67.3232,-7.3097,-7.1231,-9.6859,-11.275,-6.4546,-45.3952,-64.9151,9
5562.3439,-151.8269,-301.1517,-67.3151,-7.4772,-7.0973,-9.7558,-11.2347,-6.375,-45.2217,-64.7923,9
5563.6286,-151.1888,-300.0492,-67.2274,-7.5628,-7.0238,-9.9779,-11.1984,-6.6279,-45.0683,-64.6274,9
5564.8921,-150.6083,-298.7569,-67.0958,-7.4853,-6.928,-9.9395,-11.205,-6.6832,-44.882,-64.2702,9
5566.224,-150.0728,-297.4835,-66.8764,-6.8945,-6.8363,-9.811,-11.2613,-6.744,-44.717,-64.0368,9
5567.522,-149.3569,-296.2099,-66.721,-7.0231,-6.7934,-9.7815,-11.2017,-6.8252,-44.5554,-63.8114,9
5568.7904,-148.6461,-294.9311,-66.591,-7.16,-6.726,-9.8031,-11.183,-6.8743,-44.4314,-63.637,9
5570.0446,-147.9637,-293.6301,-66.4703,-7.263,-6.651,-9.921,-11.1345,-6.9462,-44.2272,-63.6654,9
5571.3515,-147.2402,-292.2992,-66.3433,-7.3846,-6.5734,-9.9278,-10.9631,-7.016,-44.0332,-63.324,9
5572.5833,-146.4845,-290.9344,-66.2063,-7.6579,-6.539,-9.9299,-10.8869,-7.0384,-43.7978,-63.1022,9
5573.8739,-145.701,-289.5737,-66.1389,-8.2264,-6.3158,-9.9237,-10.9328,-7.0815,-43.5938,-62.8278,9
6050.0618,-147.1726,-281.2139,-47.4091,-7.3451,-8.1032,-7.1478,-9.2795,-2.5296,-42.9482,-54.9488,17
6051.3965,-147.6279,-282.1125,-47.7202,-7.4734,-8.1553,-7.2118,-9.3086,-2.5698,-43.0695,-55.2239,17
6052.738,-147.827,-282.8317,-48.0832,-7.0887,-8.1715,-7.306,-9.2946,-2.6379,-43.1964,-55.5311,17
6054.0496,-148.2171,-283.6581,-48.4203,-6.9576,-8.1721,-7.4398,-9.27,-2.6694,-43.3272,-55.8583,17
6055.4258,-148.4338,-284.5945,-48.8033,-6.7243,-8.1648,-7.451,-9.2884,-2.8902,-43.6042,-56.0866,17
6056.7549,-148.7152,-285.5885,-49.4146,-6.8417,-8.1972,-7.4587,-9.3241,-2.9885,-43.7785,-56.2635,17
6058.101,-149.0344,-286.5185,-49.6081,-7.0988,-8.2388,-7.4663,-9.4035,-2.9949,-43.6978,-56.455,17
6059.4129,-149.4331,-287.5911,-49.9738,-7.4152,-8.3166,-7.4825,-9.4067,-3.0043,-43.8605,-56.6483,17
6060.798,-149.7019,-288.3394,-50.3277,-7.4116,-8.3127,-7.6633,-9.4242,-3.1055,-43.9791,-56.8358,17
6062.1142,-150.027,-289.1311,-50.7166,-7.5718,-8.3189,-7.7588,-9.4448,-2.9537,-44.0835,-57.013,17
6063.4568,-150.504,-289.92,-51.0421,-7.7266,-8.3252,-7.8127,-9.6295,-2.9408,-44.1628,-56.9808,17
6064.7994,-150.6723,-290.8315,-51.4089,-7.8322,-8.3334,-7.9199,-9.7254,-3.0223,-44.2323,-57.1414,17
6066.1888,-150.9253,-291.5118,-51.6867,-7.9373,-8.2991,-7.9579,-9.7363,-3.024,-44.4571,-57.3686,17
6067.5257,-151.0662,-292.2323,-52.0063,-7.9489,-8.174,-7.931,-9.7099,-3.0766,-44.3513,-57.6156,17
6068.9203,-151.3037,-292.9178,-52.323,-7.8509,-8.0351,-7.8463,-9.8811,-3.1421,-44.3124,-57.883,17
6070.246,-151.557,-293.6417,-52.6676,-7.9719,-8.0344,-7.8022,-9.7019,-3.1734,-44.3847,-58.1746,17
6071.6197,-151.804,-294.3292,-53.1201,-7.7599,-8.0066,-7.8274,-9.6688,-3.3918,-44.5096,-58.3696,17
6072.9428,-151.9078,-295.0018,-53.4941,-7.5904,-8.0531,-7.8806,-9.6465,-3.409,-44.7577,-58.6384,17
6074.3302,-152.1648,-295.7049,-53.7737,-7.7365,-8.1516,-7.9786,-9.5314,-3.3598,-44.7332,-58.8701,17
6075.6722,-152.5376,-296.4116,-54.0836,-7.9129,-8.1739,-8.0392,-9.5562,-3.2126,-44.7407,-58.9561,17
6077.0588,-152.7592,-297.0285,-54.4327,-7.8336,-8.2005,-8.0807,-9.5496,-3.1905,-44.8002,-59.1118,17
6078.4074,-152.9827,-297.6123,-54.6176,-7.7438,-8.2201,-8.1114,-9.5807,-3.2267,-44.9286,-59.4892,17
6079.7922,-153.2244,-298.1882,-54.7051,-7.8684,-8.236,-8.2197,-9.6161,-3.1296,-45.2256,-59.5122,17
6081.0796,-153.4588,-298.7687,-54.9347,-7.8657,-8.2853,-8.3039,-9.7718,-3.162,-45.1397,-59.6593,17
6082.4629,-153.8686,-299.3126,-55.2996,-7.9002,-8.297,-8.1309,-9.7068,-3.2416,-45.1334,-59.796,17
6083.7804,-153.9298,-299.688,-55.6514,-7.9756,-8.3313,-8.0539,-9.5346,-3.3401,-45.1548,-59.983,17
